status
Statement executed successfully.

status
Statement executed successfully.

ATTACHMENT_SOURCE,TRANSACTION_ID,PAYOFFUID,LOANID,LOAN_TRANSACTION_DATE,EFFECTIVE_DATE,LOAN_TRANSACTION_TYPE,DESCRIPTION,LOAN_TRANSACTION_AMOUNT,PAYMENT_FLAG,LOAN_PRINCIPAL,LOAN_INTEREST,STARTING_BALANCE,ENDING_BALANCE,POSTCHARGEOFFEVENT,CHARGEOFFEVENTIND,LOAN_REVERSED,LOAN_REJECTED,LOAN_CLEARED,ORIGINATION_DATE,LOAN_AMOUNT,TERM,INTEREST_RATE,LOAN_CLOSED_DATE,CHARGE_OFF_DATE
Attachment_B,8661805,825ebbc8-820d-4028-aeaf-f2a5daa60c6e,357078,2025-06-29,2025-06-30,Payment,Regular: Transaction ID 8661805,483.82,True,358.55,125.27,9641.45,9282.90,False,False,1,0,0,2025-05-30,10000.0000,24.00000,14.7500,,
Attachment_B,8675241,825ebbc8-820d-4028-aeaf-f2a5daa60c6e,357078,2025-07-04,2025-07-04,Payment,Regular: Transaction ID 8675241,483.82,True,342.39,141.43,10000.00,9657.61,False,False,0,0,1,2025-05-30,10000.0000,24.00000,14.7500,,
Attachment_B,8717422,825ebbc8-820d-4028-aeaf-f2a5daa60c6e,357078,2025-07-29,2025-07-30,Payment,Regular: Transaction ID 8717422,483.82,True,382.34,101.48,9657.61,9275.27,False,False,0,0,0,2025-05-30,10000.0000,24.00000,14.7500,,
Attachment_B,8642936,82c240a7-30e1-4e55-aecc-fa3f433c8784,356591,2025-06-18,2025-06-19,Payment,Regular: Transaction ID 8642936,1088.09,True,624.36,463.73,30000.00,29375.64,False,False,0,0,1,2025-05-19,30000.0000,36.00000,18.2000,,
Attachment_B,8700341,82c240a7-30e1-4e55-aecc-fa3f433c8784,356591,2025-07-18,2025-07-19,Payment,Regular: Transaction ID 8700341,1088.09,True,648.66,439.43,29375.64,28726.98,False,False,0,0,1,2025-05-19,30000.0000,36.00000,18.2000,,
Attachment_B,8645723,837b1110-553f-446d-9d62-232e04b6a6bb,356597,2025-06-20,2025-06-20,Payment,Regular: Transaction ID 8645723,598.57,True,154.65,443.92,20500.00,20345.35,False,False,0,0,1,2025-05-19,20500.0000,60.00000,24.7000,,
Attachment_B,8701635,837b1110-553f-446d-9d62-232e04b6a6bb,356597,2025-07-18,2025-07-19,Payment,Regular: Transaction ID 8701635,598.57,True,199.30,399.27,20345.35,20146.05,False,False,0,0,1,2025-05-19,20500.0000,60.00000,24.7000,,
Attachment_B,8617209,86da8178-a07c-44be-aba7-0d5d2ac985e8,294009,2025-06-06,2025-06-06,Payment,Regular: Transaction ID 8617209,700.00,True,244.86,455.14,25000.00,24755.14,False,False,0,0,1,2025-05-07,25000.0000,60.00000,22.1500,,
Attachment_B,8669650,86da8178-a07c-44be-aba7-0d5d2ac985e8,294009,2025-07-03,2025-07-03,Payment,Regular: Transaction ID 8669650,700.00,True,294.39,405.61,24755.14,24460.75,False,False,0,0,1,2025-05-07,25000.0000,60.00000,22.1500,,
Attachment_B,8619126,874829a0-48cb-4643-ba86-526a2a00dbf5,294017,2025-06-06,2025-06-07,Payment,Regular: Transaction ID 8619126,533.01,True,189.04,343.97,20000.00,19810.96,False,False,0,0,1,2025-05-07,20000.0000,60.00000,20.2500,,
Attachment_B,8674530,874829a0-48cb-4643-ba86-526a2a00dbf5,294017,2025-07-03,2025-07-07,Payment,Regular: Transaction ID 8674530,533.01,True,203.28,329.73,19810.96,19607.68,False,False,0,0,1,2025-05-07,20000.0000,60.00000,20.2500,,
Attachment_B,8600768,882853ac-6f89-4645-84a3-a07ffa6899ab,173906,2025-05-27,2025-05-28,Payment,Regular: Transaction ID 8600768,559.45,True,414.64,144.81,11500.00,11085.36,False,False,0,0,1,2025-04-28,11500.0000,24.00000,15.3200,,
Attachment_B,8660549,882853ac-6f89-4645-84a3-a07ffa6899ab,173906,2025-06-27,2025-06-28,Payment,Regular: Transaction ID 8660549,559.45,True,415.21,144.24,11085.36,10670.15,False,False,0,0,1,2025-04-28,11500.0000,24.00000,15.3200,,
Attachment_B,8715325,882853ac-6f89-4645-84a3-a07ffa6899ab,173906,2025-07-25,2025-07-28,Payment,Regular: Transaction ID 8715325,559.45,True,425.09,134.36,10670.15,10245.06,False,False,0,0,0,2025-04-28,11500.0000,24.00000,15.3200,,
Attachment_B,8647751,8912e5ef-2828-4e80-ad8a-d0ef43e80d4a,356703,2025-06-20,2025-06-21,Payment,Regular: Transaction ID 8647751,603.98,True,304.52,299.46,21000.00,20695.48,False,False,0,0,1,2025-05-21,21000.0000,48.00000,16.7900,2025-07-11,
Attachment_B,8682749,8912e5ef-2828-4e80-ad8a-d0ef43e80d4a,356703,2025-07-11,2025-07-11,Payment,Payoff: Transaction ID 8682749,20885.88,True,20695.48,190.40,20695.48,0.00,False,False,0,0,1,2025-05-21,21000.0000,48.00000,16.7900,2025-07-11,
Attachment_B,8600879,8bdf16ab-9af6-4504-9548-de205e4f47e6,173908,2025-05-27,2025-05-28,Payment,Regular: Transaction ID 8600879,474.28,True,182.53,291.75,18000.00,17817.47,False,False,0,0,1,2025-04-28,18000.0000,60.00000,19.7200,,
Attachment_B,8660464,8bdf16ab-9af6-4504-9548-de205e4f47e6,173908,2025-06-27,2025-06-28,Payment,Regular: Transaction ID 8660464,474.28,True,175.86,298.42,17817.47,17641.61,False,False,0,0,1,2025-04-28,18000.0000,60.00000,19.7200,,
Attachment_B,8715303,8bdf16ab-9af6-4504-9548-de205e4f47e6,173908,2025-07-25,2025-07-28,Payment,Regular: Transaction ID 8715303,474.28,True,188.34,285.94,17641.61,17453.27,False,False,0,0,0,2025-04-28,18000.0000,60.00000,19.7200,,
Attachment_B,8580066,8c7abdab-dc6a-4174-9af6-7b085ad466fa,128806,2025-05-16,2025-05-17,Payment,Regular: Transaction ID 8580066,568.68,True,184.02,384.66,20000.00,19815.98,False,False,0,0,1,2025-04-17,20000.0000,60.00000,23.4000,2025-06-02,
Attachment_B,8609791,8c7abdab-dc6a-4174-9af6-7b085ad466fa,128806,2025-06-02,2025-06-02,Payment,Payoff: Transaction ID 8609791,20019.24,True,19815.98,203.26,19815.98,0.00,False,False,0,0,1,2025-04-17,20000.0000,60.00000,23.4000,2025-06-02,
Attachment_B,8650480,8cabad03-cc57-4a05-a321-d9066468c6e1,356819,2025-06-22,2025-06-23,Payment,Regular: Transaction ID 8650480,208.17,True,108.67,99.50,5500.00,5391.33,False,False,0,0,1,2025-05-23,5500.0000,36.00000,21.3000,,
Attachment_B,8706911,8cabad03-cc57-4a05-a321-d9066468c6e1,356819,2025-07-22,2025-07-23,Payment,Regular: Transaction ID 8706911,208.17,True,113.78,94.39,5391.33,5277.55,False,False,0,0,1,2025-05-23,5500.0000,36.00000,21.3000,,
Attachment_B,8644579,8f239083-2784-4033-b926-12aed63cbdc8,356438,2025-06-18,2025-06-18,Payment,Regular: Transaction ID 8644579,363.96,True,187.04,176.92,10000.00,9812.96,False,False,0,0,1,2025-05-14,10000.0000,36.00000,18.4500,,
Attachment_B,8687209,8f239083-2784-4033-b926-12aed63cbdc8,356438,2025-07-13,2025-07-14,Payment,Regular: Transaction ID 8687209,363.96,True,234.99,128.97,9812.96,9577.97,False,False,0,0,1,2025-05-14,10000.0000,36.00000,18.4500,,
Attachment_B,8650470,92c5a652-e71a-4c68-a645-da25483339bf,356818,2025-06-22,2025-06-23,Payment,Regular: Transaction ID 8650470,357.64,True,236.66,120.98,7000.00,6763.34,False,False,0,0,1,2025-05-23,7000.0000,24.00000,20.3500,,
Attachment_B,8706717,92c5a652-e71a-4c68-a645-da25483339bf,356818,2025-07-22,2025-07-23,Payment,Regular: Transaction ID 8706717,357.64,True,244.52,113.12,6763.34,6518.82,False,False,0,0,1,2025-05-23,7000.0000,24.00000,20.3500,,
Attachment_B,8636937,9506dfa7-c07a-4eed-aa8e-25c69b9186e6,356538,2025-06-15,2025-06-16,Payment,Regular: Transaction ID 8636937,591.33,True,325.53,265.80,16000.00,15674.47,False,False,0,0,1,2025-05-16,16000.0000,36.00000,19.5600,,
Attachment_B,8641036,9506dfa7-c07a-4eed-aa8e-25c69b9186e6,356538,2025-06-18,2025-06-18,Payment,Regular: Transaction ID 8641036,591.33,True,574.53,16.80,15674.47,15099.94,False,False,0,0,1,2025-05-16,16000.0000,36.00000,19.5600,,
Attachment_B,8686943,9506dfa7-c07a-4eed-aa8e-25c69b9186e6,356538,2025-07-12,2025-07-12,Payment,Regular: Transaction ID 8686943,591.33,True,397.12,194.21,15099.94,14702.82,False,False,0,0,1,2025-05-16,16000.0000,36.00000,19.5600,,
Attachment_B,8693437,9506dfa7-c07a-4eed-aa8e-25c69b9186e6,356538,2025-07-15,2025-07-16,Payment,Regular: Transaction ID 8693437,591.33,True,559.82,31.51,14702.82,14143.00,False,False,0,0,1,2025-05-16,16000.0000,36.00000,19.5600,,
Attachment_B,8636866,9731a818-c6eb-4ee2-aebf-396b5adda254,356532,2025-06-15,2025-06-16,Payment,Regular: Transaction ID 8636866,783.42,True,449.54,333.88,21600.00,21150.46,False,False,0,0,1,2025-05-16,21600.0000,36.00000,18.2000,,
Attachment_B,8693326,9731a818-c6eb-4ee2-aebf-396b5adda254,356532,2025-07-15,2025-07-16,Payment,Regular: Transaction ID 8693326,783.42,True,467.03,316.39,21150.46,20683.43,False,False,0,0,1,2025-05-16,21600.0000,36.00000,18.2000,,
Attachment_B,8598678,99672f26-62da-43e8-8f33-3fe3ce0fed5c,267554,2025-05-27,2025-05-27,Payment,Regular: Transaction ID 8598678,1037.27,True,720.33,316.94,28500.00,27779.67,False,False,0,0,1,2025-05-05,28500.0000,36.00000,18.4500,,
Attachment_B,8674885,99672f26-62da-43e8-8f33-3fe3ce0fed5c,267554,2025-07-03,2025-07-03,Payment,Regular: Transaction ID 8674885,1037.27,True,517.72,519.55,27779.67,27261.95,False,False,0,0,1,2025-05-05,28500.0000,36.00000,18.4500,,
Attachment_B,8645293,a153ab18-502c-4138-a026-dc4b0ee57bd1,356641,2025-06-19,2025-06-20,Payment,Regular: Transaction ID 8645293,152.64,True,67.07,85.57,4932.93,4865.86,False,False,1,0,0,2025-05-20,5000.0000,48.00000,20.1500,,
Attachment_B,8655175,a153ab18-502c-4138-a026-dc4b0ee57bd1,356641,2025-06-25,2025-06-26,Payment,Regular: Transaction ID 8655175,152.64,True,50.51,102.13,5000.00,4949.49,False,False,0,0,1,2025-05-20,5000.0000,48.00000,20.1500,,
Attachment_B,8701622,a153ab18-502c-4138-a026-dc4b0ee57bd1,356641,2025-07-18,2025-07-20,Payment,Regular: Transaction ID 8701622,152.64,True,87.06,65.58,4949.49,4862.43,False,False,0,0,1,2025-05-20,5000.0000,48.00000,20.1500,,
Attachment_B,8585955,a814367a-7bf0-4616-9723-c5df842fb09c,128808,2025-05-19,2025-05-19,Payment,Regular: Transaction ID 8585955,620.90,True,211.94,408.96,23288.06,23076.12,False,False,1,0,0,2025-04-17,23500.0000,60.00000,19.8500,,
Attachment_B,8602298,a814367a-7bf0-4616-9723-c5df842fb09c,128808,2025-05-29,2025-05-29,Payment,Regular: Transaction ID 8602298,620.90,True,84.14,536.76,23500.00,23415.86,False,False,0,0,1,2025-04-17,23500.0000,60.00000,19.8500,,
Attachment_B,8650173,a814367a-7bf0-4616-9723-c5df842fb09c,128808,2025-06-21,2025-06-21,Payment,Regular: Transaction ID 8650173,620.90,True,328.01,292.89,23415.86,23087.85,False,False,0,0,1,2025-04-17,23500.0000,60.00000,19.8500,,
Attachment_B,8696197,a814367a-7bf0-4616-9723-c5df842fb09c,128808,2025-07-17,2025-07-17,Payment,Regular: Transaction ID 8696197,620.90,True,294.45,326.45,23087.85,22793.40,False,False,0,0,1,2025-04-17,23500.0000,60.00000,19.8500,,
Attachment_B,8661486,b65db183-24bd-494d-ba83-27f8681275bd,357023,2025-06-28,2025-06-29,Payment,Regular: Transaction ID 8661486,284.95,True,114.87,170.08,9000.00,8885.13,False,False,0,0,1,2025-05-29,9000.0000,48.00000,22.2500,,
Attachment_B,8647870,b7a93668-0020-49dd-986f-63604b49db64,356707,2025-06-20,2025-06-21,Payment,Regular: Transaction ID 8647870,308.77,True,132.11,176.66,10000.00,9867.89,False,False,0,0,1,2025-05-21,10000.0000,48.00000,20.8000,,
Attachment_B,8702793,b7a93668-0020-49dd-986f-63604b49db64,356707,2025-07-18,2025-07-21,Payment,Regular: Transaction ID 8702793,308.77,True,140.07,168.70,9867.89,9727.82,False,False,0,0,1,2025-05-21,10000.0000,48.00000,20.8000,,
Attachment_B,8583012,bea47b9b-d709-4bd4-9c68-2d9104a197d6,128858,2025-05-17,2025-05-18,Payment,Regular: Transaction ID 8583012,486.48,True,360.56,125.92,10000.00,9639.44,False,False,0,0,1,2025-04-18,10000.0000,24.00000,15.3200,,
Attachment_B,8640522,bea47b9b-d709-4bd4-9c68-2d9104a197d6,128858,2025-06-17,2025-06-18,Payment,Regular: Transaction ID 8640522,486.48,True,361.06,125.42,9639.44,9278.38,False,False,0,0,1,2025-04-18,10000.0000,24.00000,15.3200,,
Attachment_B,8697182,bea47b9b-d709-4bd4-9c68-2d9104a197d6,128858,2025-07-17,2025-07-18,Payment,Regular: Transaction ID 8697182,486.48,True,369.65,116.83,9278.38,8908.73,False,False,0,0,1,2025-04-18,10000.0000,24.00000,15.3200,,
Attachment_B,8645904,c3d3357a-b6a5-46e4-8d12-12791ed10539,356540,2025-06-20,2025-06-20,Payment,Regular: Transaction ID 8645904,481.81,True,344.50,137.31,10000.00,9655.50,False,False,0,0,1,2025-05-16,10000.0000,24.00000,14.3200,,
Attachment_B,8693280,c3d3357a-b6a5-46e4-8d12-12791ed10539,356540,2025-07-15,2025-07-16,Payment,Regular: Transaction ID 8693280,481.81,True,383.32,98.49,9655.50,9272.18,False,False,0,0,1,2025-05-16,10000.0000,24.00000,14.3200,,
Attachment_B,8573594,c7ac4e80-26ea-4bf7-92f7-6a72c24cea98,128689,2025-05-14,2025-05-15,Payment,Regular: Transaction ID 8573594,658.72,True,253.51,405.21,25000.00,24746.49,False,False,0,0,1,2025-04-15,25000.0000,60.00000,19.7200,,
Attachment_B,8634084,c7ac4e80-26ea-4bf7-92f7-6a72c24cea98,128689,2025-06-13,2025-06-15,Payment,Regular: Transaction ID 8634084,658.72,True,244.25,414.47,24746.49,24502.24,False,False,0,0,1,2025-04-15,25000.0000,60.00000,19.7200,,
Attachment_B,8690215,c7ac4e80-26ea-4bf7-92f7-6a72c24cea98,128689,2025-07-14,2025-07-15,Payment,Regular: Transaction ID 8690215,658.72,True,261.58,397.14,24502.24,24240.66,False,False,0,0,1,2025-04-15,25000.0000,60.00000,19.7200,,
Attachment_B,8597182,c83f1261-6f26-4d12-bf7d-8d05b201d848,188905,2025-05-23,2025-05-24,Payment,Regular: Transaction ID 8597182,992.69,True,566.61,426.08,27000.00,26433.39,False,False,0,0,1,2025-04-24,27000.0000,36.00000,19.2000,,
Attachment_B,8651849,c83f1261-6f26-4d12-bf7d-8d05b201d848,188905,2025-06-23,2025-06-24,Payment,Regular: Transaction ID 8651849,992.69,True,561.64,431.05,26433.39,25871.75,False,False,0,0,1,2025-04-24,27000.0000,36.00000,19.2000,,
Attachment_B,8708087,c83f1261-6f26-4d12-bf7d-8d05b201d848,188905,2025-07-23,2025-07-24,Payment,Regular: Transaction ID 8708087,992.69,True,584.41,408.28,25871.75,25287.34,False,False,0,0,0,2025-04-24,27000.0000,36.00000,19.2000,,
Attachment_B,8661488,ce65c709-9b64-4998-a57b-1173015c3daf,357007,2025-06-28,2025-06-29,Payment,Regular: Transaction ID 8661488,1109.32,True,609.92,499.40,30000.00,29390.08,False,False,0,0,1,2025-05-29,30000.0000,36.00000,19.6000,,
Attachment_B,8716599,ce65c709-9b64-4998-a57b-1173015c3daf,357007,2025-07-28,2025-07-29,Payment,Regular: Transaction ID 8716599,1109.32,True,635.86,473.46,29390.08,28754.22,False,False,0,0,0,2025-05-29,30000.0000,36.00000,19.6000,,
Attachment_B,8647455,d58e48f6-56a3-43e7-be24-4762e0aa8f23,356708,2025-06-20,2025-06-21,Payment,Regular: Transaction ID 8647455,837.72,True,264.43,573.29,30000.00,29735.57,False,False,0,0,1,2025-05-21,30000.0000,60.00000,22.5000,,
Attachment_B,8702666,d58e48f6-56a3-43e7-be24-4762e0aa8f23,356708,2025-07-18,2025-07-21,Payment,Regular: Transaction ID 8702666,837.72,True,287.82,549.90,29735.57,29447.75,False,False,0,0,1,2025-05-21,30000.0000,60.00000,22.5000,,
Attachment_B,8616753,d95b9512-899a-43f0-baaf-dd4d8d03eade,356529,2025-06-05,2025-06-06,Payment,Regular: Transaction ID 8616753,676.19,True,558.83,117.36,14000.00,13441.17,False,False,0,0,1,2025-05-16,14000.0000,24.00000,14.5700,,
Attachment_B,8645176,d95b9512-899a-43f0-baaf-dd4d8d03eade,356529,2025-06-19,2025-06-20,Payment,Regular: Transaction ID 8645176,676.19,True,601.08,75.11,13441.17,12840.09,False,False,0,0,1,2025-05-16,14000.0000,24.00000,14.5700,,
Attachment_B,8702020,d95b9512-899a-43f0-baaf-dd4d8d03eade,356529,2025-07-18,2025-07-20,Payment,Regular: Transaction ID 8702020,676.19,True,522.43,153.76,12840.09,12317.66,False,False,0,0,1,2025-05-16,14000.0000,24.00000,14.5700,,
Attachment_B,8628143,daeb5048-5e09-429e-afd8-3c94c59b0202,356910,2025-06-12,2025-06-13,Payment,Regular: Transaction ID 8628143,500.00,True,338.25,161.75,18000.00,17661.75,False,False,0,0,1,2025-05-28,18000.0000,60.00000,20.5000,,
Attachment_B,8710419,daeb5048-5e09-429e-afd8-3c94c59b0202,356910,2025-07-24,2025-07-25,Payment,Regular: Transaction ID 8710419,500.00,True,83.37,416.63,17661.75,17578.38,False,False,0,0,0,2025-05-28,18000.0000,60.00000,20.5000,,
Attachment_B,8660650,ee7efa74-94ce-4104-bd2a-605f7663c2e6,356911,2025-06-27,2025-06-28,Payment,Regular: Transaction ID 8660650,365.30,True,131.27,234.03,11000.00,10868.73,False,False,0,0,1,2025-05-28,11000.0000,48.00000,25.0500,,
Attachment_B,8715459,ee7efa74-94ce-4104-bd2a-605f7663c2e6,356911,2025-07-25,2025-07-28,Payment,Regular: Transaction ID 8715459,365.30,True,141.52,223.78,10868.73,10727.21,False,False,0,0,0,2025-05-28,11000.0000,48.00000,25.0500,,
Attachment_B,8577265,f09dd043-acf7-484f-bf24-f48c96d59c4c,128749,2025-05-15,2025-05-16,Payment,Regular: Transaction ID 8577265,568.68,True,184.02,384.66,20000.00,19815.98,False,False,0,0,1,2025-04-16,20000.0000,60.00000,23.4000,,
Attachment_B,8636004,f09dd043-acf7-484f-bf24-f48c96d59c4c,128749,2025-06-13,2025-06-16,Payment,Regular: Transaction ID 8636004,568.68,True,174.86,393.82,19815.98,19641.12,False,False,0,0,1,2025-04-16,20000.0000,60.00000,23.4000,,
Attachment_B,8693197,f09dd043-acf7-484f-bf24-f48c96d59c4c,128749,2025-07-15,2025-07-16,Payment,Regular: Transaction ID 8693197,568.68,True,190.92,377.76,19641.12,19450.20,False,False,0,0,1,2025-04-16,20000.0000,60.00000,23.4000,,
Attachment_B,8604255,f716c535-50cd-4fa8-93e7-244893b1811e,173824,2025-05-30,2025-05-31,Payment,Regular: Transaction ID 8604255,398.20,True,251.03,147.17,8000.00,7748.97,False,False,0,0,1,2025-04-23,8000.0000,24.00000,17.6700,,
Attachment_B,8660731,f716c535-50cd-4fa8-93e7-244893b1811e,173824,2025-06-27,2025-06-30,Payment,Regular: Transaction ID 8660731,398.20,True,285.66,112.54,7748.97,7463.31,False,False,0,0,1,2025-04-23,8000.0000,24.00000,17.6700,,
Attachment_B,8619332,f758ed6b-4975-41c6-8d84-8088f7dcea20,294022,2025-06-06,2025-06-07,Payment,Regular: Transaction ID 8619332,321.72,True,167.95,153.77,8500.00,8332.05,False,False,0,0,1,2025-05-07,8500.0000,36.00000,21.3000,,
Attachment_B,8674819,f758ed6b-4975-41c6-8d84-8088f7dcea20,294022,2025-07-03,2025-07-07,Payment,Regular: Transaction ID 8674819,321.72,True,175.85,145.87,8332.05,8156.20,False,False,0,0,1,2025-05-07,8500.0000,36.00000,21.3000,,
Attachment_B,8615040,f763031a-0dc7-4a53-a5c2-c11453544d74,294026,2025-06-05,2025-06-05,Payment,Regular: Transaction ID 8615040,1037.27,True,619.49,417.78,28500.00,27880.51,False,False,0,0,1,2025-05-07,28500.0000,36.00000,18.4500,,
Attachment_B,8667770,f763031a-0dc7-4a53-a5c2-c11453544d74,294026,2025-07-02,2025-07-02,Payment,Regular: Transaction ID 8667770,1037.27,True,656.76,380.51,27880.51,27223.75,False,False,0,0,1,2025-05-07,28500.0000,36.00000,18.4500,,
Attachment_B,8626217,f9024957-c033-4284-8170-00fec5fb2a4d,356200,2025-06-11,2025-06-12,Payment,Regular: Transaction ID 8626217,490.54,True,353.38,137.16,9646.62,9293.24,False,False,1,0,0,2025-05-12,10000.0000,24.00000,16.1500,,
Attachment_B,8641248,f9024957-c033-4284-8170-00fec5fb2a4d,356200,2025-06-18,2025-06-18,Payment,Regular: Transaction ID 8641248,490.54,True,326.83,163.71,10000.00,9673.17,False,False,0,0,1,2025-05-12,10000.0000,24.00000,16.1500,,
Attachment_B,8684378,f9024957-c033-4284-8170-00fec5fb2a4d,356200,2025-07-11,2025-07-12,Payment,Regular: Transaction ID 8684378,490.54,True,387.82,102.72,9673.17,9285.35,False,False,0,0,1,2025-05-12,10000.0000,24.00000,16.1500,,
Attachment_B,8609538,fa4f213a-f775-4399-a7f1-bca23f8f8dd0,234787,2025-06-01,2025-06-02,Payment,Regular: Transaction ID 8609538,331.25,True,119.77,211.48,10000.00,9880.23,False,False,0,0,1,2025-05-02,10000.0000,48.00000,24.9000,,
Attachment_B,8667340,fa4f213a-f775-4399-a7f1-bca23f8f8dd0,234787,2025-07-01,2025-07-02,Payment,Regular: Transaction ID 8667340,331.25,True,129.04,202.21,9880.23,9751.19,False,False,0,0,1,2025-05-02,10000.0000,48.00000,24.9000,,
Attachment_B,7034495,fbff9b0c-75c3-4684-8c3f-db53aaba68eb,128859,2025-05-06,2025-05-07,Payment,Regular: Transaction ID 7034495,636.29,True,454.88,181.41,17000.00,16545.12,False,False,0,0,1,2025-04-18,17000.0000,36.00000,20.5000,,
Attachment_B,8618629,fbff9b0c-75c3-4684-8c3f-db53aaba68eb,128859,2025-06-06,2025-06-07,Payment,Regular: Transaction ID 8618629,636.29,True,348.22,288.07,16545.12,16196.90,False,False,0,0,1,2025-04-18,17000.0000,36.00000,20.5000,,
Attachment_B,8674090,fbff9b0c-75c3-4684-8c3f-db53aaba68eb,128859,2025-07-03,2025-07-07,Payment,Regular: Transaction ID 8674090,636.29,True,363.38,272.91,16196.90,15833.52,False,False,0,0,1,2025-04-18,17000.0000,36.00000,20.5000,,
Attachment_C,8677811,2db140fc-37d1-4d72-ab83-6e79c8990a0e,356744,2025-07-08,2025-07-08,Payment,Regular: Transaction ID 8677811,924.46,True,293.51,630.95,25000.00,24706.49,False,False,0,0,1,2025-05-22,25000.0000,36.00000,19.6000,,
Attachment_C,8716554,2db140fc-37d1-4d72-ab83-6e79c8990a0e,356744,2025-07-28,2025-07-29,Payment,Regular: Transaction ID 8716554,924.46,True,645.85,278.61,24706.49,24060.64,False,False,0,0,0,2025-05-22,25000.0000,36.00000,19.6000,,
Attachment_C,8665380,477c272e-be7b-498b-81fb-d07b961de6f5,356816,2025-06-30,2025-07-01,Payment,Regular: Transaction ID 8665380,715.48,True,174.55,540.93,22500.00,22325.45,False,False,0,0,1,2025-05-23,22500.0000,48.00000,22.5000,,
Attachment_C,8715916,477c272e-be7b-498b-81fb-d07b961de6f5,356816,2025-07-26,2025-07-26,Payment,Regular: Transaction ID 8715916,715.48,True,371.42,344.06,22325.45,21954.03,False,False,0,0,0,2025-05-23,22500.0000,48.00000,22.5000,,
Attachment_C,8598107,7786013f-4470-43f0-a9ca-5b1cdc5b337c,277336,2025-05-25,2025-05-26,Payment,Regular: Transaction ID 8598107,316.08,True,194.71,121.37,10000.00,9805.29,False,False,0,0,1,2025-05-06,10000.0000,48.00000,22.1500,,
Attachment_C,8655283,7786013f-4470-43f0-a9ca-5b1cdc5b337c,277336,2025-06-25,2025-06-26,Payment,Regular: Transaction ID 8655283,316.08,True,131.62,184.46,9673.67,9542.05,False,False,1,0,0,2025-05-06,10000.0000,48.00000,22.1500,,
Attachment_C,8667820,7786013f-4470-43f0-a9ca-5b1cdc5b337c,277336,2025-07-02,2025-07-02,Payment,Regular: Transaction ID 8667820,200.00,True,0.00,200.00,9805.29,9805.29,False,False,0,0,1,2025-05-06,10000.0000,48.00000,22.1500,,
Attachment_C,8677474,7786013f-4470-43f0-a9ca-5b1cdc5b337c,277336,2025-07-08,2025-07-08,Payment,Regular: Transaction ID 8677474,116.08,True,60.22,55.86,9805.29,9745.07,False,False,0,0,1,2025-05-06,10000.0000,48.00000,22.1500,,
Attachment_C,8712508,7786013f-4470-43f0-a9ca-5b1cdc5b337c,277336,2025-07-25,2025-07-26,Payment,Regular: Transaction ID 8712508,316.08,True,209.63,106.45,9745.07,9535.44,False,False,0,0,0,2025-05-06,10000.0000,48.00000,22.1500,,
Attachment_C,8666029,e0c9cac1-d79f-4e5c-88c1-346eef55c040,356861,2025-07-01,2025-07-01,Payment,Regular: Transaction ID 8666029,2096.38,True,1586.86,509.52,28800.00,27213.14,False,False,0,0,1,2025-05-27,28800.0000,36.00000,18.4500,,

